2018-11-07 08:24:00,128.85
2018-11-07 08:22:00,128.85
2018-11-07 08:20:00,128.88
2018-11-07 08:18:00,128.79
2018-11-07 08:16:00,128.7
2018-11-07 08:14:00,128.7
2018-11-07 08:12:00,128.7
2018-11-07 08:10:00,128.52499999999998
2018-11-07 08:08:00,128.35
2018-11-07 08:06:00,128.35
2018-11-07 08:04:00,128.35
2018-11-07 08:02:00,128.35
2018-11-07 08:00:00,128.35
2018-11-07 07:58:00,128.35
2018-11-07 07:56:00,128.35
2018-11-07 07:54:00,128.535
2018-11-07 07:52:00,128.72
2018-11-07 07:50:00,128.72
2018-11-07 07:48:00,128.72
2018-11-07 07:46:00,128.72
2018-11-07 07:44:00,128.72
2018-11-07 07:42:00,128.61
2018-11-07 07:40:00,128.5
2018-11-07 07:38:00,128.5
2018-11-07 07:36:00,128.505
2018-11-07 07:34:00,128.51
2018-11-07 07:32:00,128.51
2018-11-07 07:30:00,128.51
2018-11-07 07:28:00,128.51
2018-11-07 07:26:00,128.51
2018-11-07 07:24:00,128.51
2018-11-07 07:22:00,128.51
2018-11-07 07:20:00,128.51
2018-11-07 07:18:00,128.51
2018-11-07 07:16:00,128.51
2018-11-07 07:14:00,128.51
2018-11-07 07:12:00,128.36
2018-11-07 07:10:00,128.21
2018-11-07 07:08:00,128.21
2018-11-07 07:06:00,128.36
2018-11-07 07:04:00,128.51
2018-11-07 07:02:00,128.51
2018-11-07 07:00:00,128.51
2018-11-07 06:58:00,128.51
2018-11-07 06:56:00,128.21
2018-11-07 06:54:00,128.21
2018-11-07 06:52:00,128.21
2018-11-07 06:50:00,128.51
2018-11-07 06:48:00,128.51
2018-11-07 06:46:00,128.51
2018-11-07 06:44:00,128.51
2018-11-07 06:42:00,128.51
2018-11-07 06:40:00,128.51
2018-11-07 06:38:00,128.51
2018-11-07 06:36:00,128.51
2018-11-07 06:34:00,128.51
2018-11-07 06:32:00,128.51
2018-11-07 06:30:00,128.51
2018-11-07 06:28:00,128.51
2018-11-07 06:26:00,128.51
2018-11-07 06:24:00,129.11
2018-11-07 06:22:00,129.11
2018-11-07 06:20:00,129.45499999999998
2018-11-07 06:18:00,129.39
2018-11-07 06:16:00,129.39
2018-11-07 06:14:00,129.39
2018-11-07 06:12:00,129.59
2018-11-07 06:10:00,130.25
2018-11-07 06:08:00,130.25
2018-11-07 06:06:00,130.495
2018-11-07 06:04:00,130.74
2018-11-07 06:02:00,130.74
2018-11-07 06:00:00,130.74
2018-11-07 05:58:00,130.74
2018-11-07 05:56:00,130.74
2018-11-07 05:54:00,130.74
2018-11-07 05:52:00,130.74
2018-11-07 05:50:00,130.74
2018-11-07 05:48:00,130.74
2018-11-07 05:46:00,130.74
2018-11-07 05:44:00,130.74
2018-11-07 05:42:00,130.74
2018-11-07 05:40:00,130.74
2018-11-07 05:38:00,130.61
2018-11-07 05:36:00,130.48
2018-11-07 05:34:00,130.48
2018-11-07 05:32:00,131.04500000000002
2018-11-07 05:30:00,131.61
2018-11-07 05:28:00,131.61
2018-11-07 05:26:00,131.61
2018-11-07 05:24:00,131.61
2018-11-07 05:22:00,131.61
2018-11-07 05:20:00,131.61
2018-11-07 05:18:00,131.61
2018-11-07 05:16:00,131.61
2018-11-07 05:14:00,131.61
2018-11-07 05:12:00,131.61
2018-11-07 05:10:00,131.61
2018-11-07 05:08:00,131.61
2018-11-07 05:06:00,131.61
2018-11-07 05:04:00,131.61
2018-11-07 05:02:00,131.61
2018-11-07 05:00:00,131.61
2018-11-07 04:58:00,131.61
2018-11-07 04:56:00,131.61
2018-11-07 04:54:00,131.61
2018-11-07 04:52:00,131.61
2018-11-07 04:50:00,131.61
2018-11-07 04:48:00,131.61
2018-11-07 04:46:00,131.08
2018-11-07 04:44:00,131.08
2018-11-07 04:42:00,131.09500000000003
2018-11-07 04:40:00,131.115
2018-11-07 04:38:00,131.12
2018-11-07 04:36:00,131.14
2018-11-07 04:34:00,131.14
2018-11-07 04:32:00,131.14
2018-11-07 04:30:00,131.14
2018-11-07 04:28:00,131.185
2018-11-07 04:26:00,131.23
2018-11-07 04:24:00,131.23
2018-11-07 04:22:00,131.23
2018-11-07 04:20:00,131.23
2018-11-07 04:18:00,131.58999999999997
2018-11-07 04:16:00,131.95
2018-11-07 04:14:00,131.95
2018-11-07 04:12:00,131.95
2018-11-07 04:10:00,131.95
2018-11-07 04:08:00,131.95
2018-11-07 04:06:00,131.95
2018-11-07 04:04:00,131.95
2018-11-07 04:02:00,131.95
2018-11-07 04:00:00,131.95
2018-11-07 03:58:00,131.95
2018-11-07 03:56:00,131.95
2018-11-07 03:54:00,131.95
2018-11-07 03:52:00,132.28
2018-11-07 03:50:00,132.28
2018-11-07 03:48:00,132.28
2018-11-07 03:46:00,132.115
2018-11-07 03:44:00,131.95
2018-11-07 03:42:00,131.95
2018-11-07 03:40:00,131.95
2018-11-07 03:38:00,131.95
2018-11-07 03:36:00,131.95
2018-11-07 03:34:00,131.95
2018-11-07 03:32:00,131.95
2018-11-07 03:30:00,131.95
2018-11-07 03:28:00,131.95
2018-11-07 03:26:00,131.95
2018-11-07 03:24:00,131.95
2018-11-07 03:22:00,131.95
2018-11-07 03:20:00,131.95
2018-11-07 03:18:00,131.95
2018-11-07 03:16:00,131.95
2018-11-07 03:14:00,131.79500000000002
2018-11-07 03:12:00,131.65
2018-11-07 03:10:00,131.65
2018-11-07 03:08:00,131.65
2018-11-07 03:06:00,131.65
2018-11-07 03:04:00,131.505
2018-11-07 03:02:00,131.36
2018-11-07 03:00:00,131.21
2018-11-07 02:58:00,131.06
2018-11-07 02:56:00,131.06
2018-11-07 02:54:00,131.03
2018-11-07 02:52:00,131.0
2018-11-07 02:50:00,130.93
2018-11-07 02:48:00,130.61
2018-11-07 02:46:00,130.61
2018-11-07 02:44:00,130.61
2018-11-07 02:42:00,130.61
2018-11-07 02:40:00,130.61
2018-11-07 02:38:00,130.61
2018-11-07 02:36:00,130.61
2018-11-07 02:34:00,130.61
2018-11-07 02:32:00,130.61
2018-11-07 02:30:00,130.79500000000002
2018-11-07 02:28:00,131.0
2018-11-07 02:26:00,131.0
2018-11-07 02:24:00,131.0
2018-11-07 02:22:00,131.0
2018-11-07 02:20:00,131.0
2018-11-07 02:18:00,131.0
2018-11-07 02:16:00,131.0
2018-11-07 02:14:00,131.0
2018-11-07 02:12:00,131.0
2018-11-07 02:10:00,131.0
2018-11-07 02:08:00,130.20499999999998
2018-11-07 02:06:00,129.41
2018-11-07 02:04:00,129.41
2018-11-07 02:02:00,129.41
2018-11-07 02:00:00,129.41
2018-11-07 01:58:00,129.41
2018-11-07 01:56:00,129.41
2018-11-07 01:54:00,129.41
2018-11-07 01:52:00,129.41
2018-11-07 01:50:00,129.41
2018-11-07 01:48:00,129.41
2018-11-07 01:46:00,129.41
2018-11-07 01:44:00,129.33
2018-11-07 01:42:00,129.33
2018-11-07 01:40:00,129.33
2018-11-07 01:38:00,129.33
2018-11-07 01:36:00,129.33
2018-11-07 01:34:00,129.33
2018-11-07 01:32:00,129.33
2018-11-07 01:30:00,129.33
2018-11-07 01:28:00,129.33
2018-11-07 01:26:00,129.33
2018-11-07 01:24:00,129.33
2018-11-07 01:22:00,129.33
2018-11-07 01:20:00,129.33
2018-11-07 01:18:00,129.33
2018-11-07 01:16:00,129.33
2018-11-07 01:14:00,129.33
2018-11-07 01:12:00,129.33
2018-11-07 01:10:00,129.33
2018-11-07 01:08:00,129.33
2018-11-07 01:06:00,129.33
2018-11-07 01:04:00,129.33
2018-11-07 01:02:00,129.33
2018-11-07 01:00:00,129.33
2018-11-07 00:58:00,129.33
2018-11-07 00:56:00,129.33
2018-11-07 00:54:00,129.33
2018-11-07 00:52:00,129.33
2018-11-07 00:50:00,129.33
2018-11-07 00:48:00,129.33
2018-11-07 00:46:00,129.33
2018-11-07 00:44:00,129.76
2018-11-07 00:42:00,130.19
2018-11-07 00:40:00,130.19
2018-11-07 00:38:00,130.19
2018-11-07 00:36:00,130.19
2018-11-07 00:34:00,130.19
2018-11-07 00:32:00,130.19
2018-11-07 00:30:00,130.54
2018-11-07 00:28:00,130.89
2018-11-07 00:26:00,130.89
2018-11-07 00:24:00,130.89
2018-11-07 00:22:00,130.89
2018-11-07 00:20:00,130.83999999999997
2018-11-07 00:18:00,130.79500000000002
2018-11-07 00:16:00,130.645
2018-11-07 00:14:00,130.49
2018-11-07 00:12:00,130.49
2018-11-07 00:10:00,130.49
2018-11-07 00:08:00,130.49
2018-11-07 00:06:00,130.53
2018-11-07 00:04:00,130.53
2018-11-07 00:02:00,130.53
2018-11-07 00:00:00,130.4
2018-11-06 23:58:00,130.27
2018-11-06 23:56:00,130.27
2018-11-06 23:54:00,130.27
2018-11-06 23:52:00,129.935
2018-11-06 23:50:00,129.82
2018-11-06 23:48:00,129.57
2018-11-06 23:46:00,129.57
2018-11-06 23:44:00,129.57
2018-11-06 23:42:00,129.57
2018-11-06 23:40:00,129.57
2018-11-06 23:38:00,129.57
2018-11-06 23:36:00,129.55
2018-11-06 23:34:00,129.6
2018-11-06 23:32:00,129.6
2018-11-06 23:30:00,129.6
2018-11-06 23:28:00,129.6
2018-11-06 23:26:00,129.6
2018-11-06 23:24:00,129.6
2018-11-06 23:22:00,129.6
2018-11-06 23:20:00,129.6
2018-11-06 23:18:00,129.6
2018-11-06 23:16:00,129.6
2018-11-06 23:14:00,129.6
2018-11-06 23:12:00,129.6
2018-11-06 23:10:00,129.48000000000002
2018-11-06 23:08:00,129.36
2018-11-06 23:06:00,129.36
2018-11-06 23:04:00,128.9
2018-11-06 23:02:00,128.9
2018-11-06 23:00:00,128.9
2018-11-06 22:58:00,128.98
2018-11-06 22:56:00,128.98
2018-11-06 22:54:00,128.98
2018-11-06 22:52:00,128.99
2018-11-06 22:50:00,129.39
2018-11-06 22:48:00,129.42
2018-11-06 22:46:00,129.45
2018-11-06 22:44:00,129.45
2018-11-06 22:42:00,129.45
2018-11-06 22:40:00,129.45
2018-11-06 22:38:00,129.45
2018-11-06 22:36:00,129.45
2018-11-06 22:34:00,129.225
2018-11-06 22:32:00,129.0
2018-11-06 22:30:00,129.0
2018-11-06 22:28:00,129.0
2018-11-06 22:26:00,129.0
2018-11-06 22:24:00,129.0
2018-11-06 22:22:00,129.0
2018-11-06 22:20:00,129.0
2018-11-06 22:18:00,129.0
2018-11-06 22:16:00,129.0
2018-11-06 22:14:00,128.785
2018-11-06 22:12:00,128.54500000000002
2018-11-06 22:10:00,128.41
2018-11-06 22:08:00,128.41
2018-11-06 22:06:00,128.41
2018-11-06 22:04:00,128.41
2018-11-06 22:02:00,128.41
2018-11-06 22:00:00,128.41
2018-11-06 21:58:00,128.41
2018-11-06 21:56:00,128.41
2018-11-06 21:54:00,128.41
2018-11-06 21:52:00,128.41
2018-11-06 21:50:00,128.41
2018-11-06 21:48:00,128.41
2018-11-06 21:46:00,128.665
2018-11-06 21:44:00,128.92
2018-11-06 21:42:00,128.92
2018-11-06 21:40:00,128.21
2018-11-06 21:38:00,128.21
2018-11-06 21:36:00,128.21
2018-11-06 21:34:00,128.21
2018-11-06 21:32:00,128.21
2018-11-06 21:30:00,128.56
2018-11-06 21:28:00,128.56
2018-11-06 21:26:00,128.56
2018-11-06 21:24:00,128.56
2018-11-06 21:22:00,128.56
2018-11-06 21:20:00,128.615
2018-11-06 21:18:00,128.67
2018-11-06 21:16:00,128.67
2018-11-06 21:14:00,128.67
2018-11-06 21:12:00,128.67
2018-11-06 21:10:00,128.67
2018-11-06 21:08:00,128.67
2018-11-06 21:06:00,128.67
2018-11-06 21:04:00,128.67
2018-11-06 21:02:00,128.67
2018-11-06 21:00:00,128.385
2018-11-06 20:58:00,128.1
2018-11-06 20:56:00,128.1
2018-11-06 20:54:00,128.1
2018-11-06 20:52:00,128.1
2018-11-06 20:50:00,128.1
2018-11-06 20:48:00,128.1
2018-11-06 20:46:00,128.225
2018-11-06 20:44:00,128.35
2018-11-06 20:42:00,128.2
2018-11-06 20:40:00,128.05
2018-11-06 20:38:00,128.05
2018-11-06 20:36:00,128.05
2018-11-06 20:34:00,128.05
2018-11-06 20:32:00,128.05
2018-11-06 20:30:00,128.085
2018-11-06 20:28:00,127.92
2018-11-06 20:26:00,127.72
2018-11-06 20:24:00,127.72
2018-11-06 20:22:00,127.72
2018-11-06 20:20:00,127.72
2018-11-06 20:18:00,127.72
2018-11-06 20:16:00,127.72
2018-11-06 20:14:00,127.72
2018-11-06 20:12:00,127.72
2018-11-06 20:10:00,127.72
2018-11-06 20:08:00,127.72
2018-11-06 20:06:00,127.685
2018-11-06 20:04:00,127.20500000000001
2018-11-06 20:02:00,126.76
2018-11-06 20:00:00,126.76
2018-11-06 19:58:00,126.76
2018-11-06 19:56:00,126.76
2018-11-06 19:54:00,126.76
2018-11-06 19:52:00,126.76
2018-11-06 19:50:00,126.76
2018-11-06 19:48:00,126.76
2018-11-06 19:46:00,126.76
2018-11-06 19:44:00,126.76
2018-11-06 19:42:00,126.76
2018-11-06 19:40:00,126.76
2018-11-06 19:38:00,126.76
2018-11-06 19:36:00,126.76
2018-11-06 19:34:00,126.76
2018-11-06 19:32:00,126.76
2018-11-06 19:30:00,126.76
2018-11-06 19:28:00,126.76
2018-11-06 19:26:00,126.76
2018-11-06 19:24:00,126.76
2018-11-06 19:22:00,126.76
2018-11-06 19:20:00,126.94
2018-11-06 19:18:00,127.12
2018-11-06 19:16:00,127.12
2018-11-06 19:14:00,127.12
2018-11-06 19:12:00,127.12
2018-11-06 19:10:00,127.005
2018-11-06 19:08:00,126.89
2018-11-06 19:06:00,126.9
2018-11-06 19:04:00,127.315
2018-11-06 19:02:00,127.72
2018-11-06 19:00:00,127.72
2018-11-06 18:58:00,127.72
2018-11-06 18:56:00,127.72
2018-11-06 18:54:00,127.72
2018-11-06 18:52:00,127.72
2018-11-06 18:50:00,127.72
2018-11-06 18:48:00,127.72
2018-11-06 18:46:00,127.72
2018-11-06 18:44:00,127.72
2018-11-06 18:42:00,127.72
2018-11-06 18:40:00,127.72
2018-11-06 18:38:00,127.72
2018-11-06 18:36:00,127.72
2018-11-06 18:34:00,127.85
2018-11-06 18:32:00,127.85
2018-11-06 18:30:00,127.85
2018-11-06 18:28:00,127.85
2018-11-06 18:26:00,127.85
2018-11-06 18:24:00,127.85
2018-11-06 18:22:00,127.85
2018-11-06 18:20:00,127.85
2018-11-06 18:18:00,127.85
2018-11-06 18:16:00,127.85
2018-11-06 18:14:00,127.85
2018-11-06 18:12:00,127.85
2018-11-06 18:10:00,128.17
2018-11-06 18:08:00,128.17
2018-11-06 18:06:00,128.17
2018-11-06 18:04:00,128.17
2018-11-06 18:02:00,128.17
2018-11-06 18:00:00,128.17
2018-11-06 17:58:00,128.17
2018-11-06 17:56:00,128.08
2018-11-06 17:54:00,128.08
2018-11-06 17:52:00,128.08
2018-11-06 17:50:00,127.845
2018-11-06 17:48:00,127.61
2018-11-06 17:46:00,128.595
2018-11-06 17:44:00,129.0
2018-11-06 17:42:00,129.0
2018-11-06 17:40:00,129.0
2018-11-06 17:38:00,129.0
2018-11-06 17:36:00,129.0
2018-11-06 17:34:00,129.0
2018-11-06 17:32:00,129.0
2018-11-06 17:30:00,129.0
2018-11-06 17:28:00,129.0
2018-11-06 17:26:00,129.0
2018-11-06 17:24:00,129.0
2018-11-06 17:22:00,129.0
2018-11-06 17:20:00,129.0
2018-11-06 17:18:00,129.0
2018-11-06 17:16:00,129.0
2018-11-06 17:14:00,129.0
2018-11-06 17:12:00,129.0
2018-11-06 17:10:00,129.0
2018-11-06 17:08:00,129.0
2018-11-06 17:06:00,128.505
2018-11-06 17:04:00,128.01
2018-11-06 17:02:00,128.01
2018-11-06 17:00:00,128.88
2018-11-06 16:58:00,128.88
2018-11-06 16:56:00,128.88
2018-11-06 16:54:00,128.88
2018-11-06 16:52:00,128.88
2018-11-06 16:50:00,128.88
2018-11-06 16:48:00,128.88
2018-11-06 16:46:00,128.88
2018-11-06 16:44:00,128.88
2018-11-06 16:42:00,128.88
2018-11-06 16:40:00,128.88
2018-11-06 16:38:00,128.88
2018-11-06 16:36:00,128.88
2018-11-06 16:34:00,128.88
2018-11-06 16:32:00,128.88
2018-11-06 16:30:00,128.92
2018-11-06 16:28:00,128.45999999999998
2018-11-06 16:26:00,128.0
2018-11-06 16:24:00,128.0
2018-11-06 16:22:00,127.995
2018-11-06 16:20:00,128.92
2018-11-06 16:18:00,128.92
2018-11-06 16:16:00,128.92
2018-11-06 16:14:00,128.92
2018-11-06 16:12:00,129.375
2018-11-06 16:10:00,129.83
2018-11-06 16:08:00,129.55
2018-11-06 16:06:00,129.68
2018-11-06 16:04:00,129.68
2018-11-06 16:02:00,129.59
2018-11-06 16:00:00,129.68
2018-11-06 15:58:00,130.0
2018-11-06 15:56:00,130.0
2018-11-06 15:54:00,130.0
2018-11-06 15:52:00,129.85
2018-11-06 15:50:00,129.7
2018-11-06 15:48:00,129.85
2018-11-06 15:46:00,129.975
2018-11-06 15:44:00,129.95
2018-11-06 15:42:00,129.79
2018-11-06 15:40:00,129.0
2018-11-06 15:38:00,128.525
2018-11-06 15:36:00,128.05
2018-11-06 15:34:00,128.05
2018-11-06 15:32:00,128.025
2018-11-06 15:30:00,126.75
2018-11-06 15:28:00,126.5
2018-11-06 15:26:00,126.35
2018-11-06 15:24:00,126.35
2018-11-06 15:22:00,126.35
2018-11-06 15:20:00,126.35
2018-11-06 15:18:00,126.425
2018-11-06 15:16:00,126.1
2018-11-06 15:14:00,126.07499999999999
2018-11-06 15:12:00,126.05
2018-11-06 15:10:00,126.05
2018-11-06 15:08:00,126.005
2018-11-06 15:06:00,125.55
2018-11-06 15:04:00,125.55
2018-11-06 15:02:00,125.55
2018-11-06 15:00:00,125.555
2018-11-06 14:58:00,125.56
2018-11-06 14:56:00,125.56
2018-11-06 14:54:00,125.56
2018-11-06 14:52:00,125.56
2018-11-06 14:50:00,125.56
2018-11-06 14:48:00,125.56
2018-11-06 14:46:00,125.56
2018-11-06 14:44:00,125.56
2018-11-06 14:42:00,125.56
2018-11-06 14:40:00,125.67
2018-11-06 14:38:00,125.67
2018-11-06 14:36:00,125.67
2018-11-06 14:34:00,125.67
2018-11-06 14:32:00,125.67
2018-11-06 14:30:00,125.86
2018-11-06 14:28:00,125.86
2018-11-06 14:26:00,125.86
2018-11-06 14:24:00,125.86
2018-11-06 14:22:00,125.86
2018-11-06 14:20:00,125.86
2018-11-06 14:18:00,125.38
2018-11-06 14:16:00,125.38
2018-11-06 14:14:00,125.38
2018-11-06 14:12:00,125.38
2018-11-06 14:10:00,125.38
2018-11-06 14:08:00,125.38
2018-11-06 14:06:00,125.38
2018-11-06 14:04:00,125.38
2018-11-06 14:02:00,125.38
2018-11-06 14:00:00,125.38
2018-11-06 13:58:00,125.38
2018-11-06 13:56:00,125.38
2018-11-06 13:54:00,125.21
2018-11-06 13:52:00,125.10499999999999
2018-11-06 13:50:00,125.0
2018-11-06 13:48:00,125.0
2018-11-06 13:46:00,125.0
2018-11-06 13:44:00,125.0
2018-11-06 13:42:00,125.0
2018-11-06 13:40:00,125.0
2018-11-06 13:38:00,125.0
2018-11-06 13:36:00,125.0
2018-11-06 13:34:00,125.12
2018-11-06 13:32:00,124.985
2018-11-06 13:30:00,124.85
2018-11-06 13:28:00,124.85
2018-11-06 13:26:00,124.85
2018-11-06 13:24:00,124.85
2018-11-06 13:22:00,125.07
2018-11-06 13:20:00,125.07
2018-11-06 13:18:00,124.46
2018-11-06 13:16:00,124.46
2018-11-06 13:14:00,124.46
2018-11-06 13:12:00,124.46
2018-11-06 13:10:00,124.46
2018-11-06 13:08:00,124.64
2018-11-06 13:06:00,124.64
2018-11-06 13:04:00,124.64
2018-11-06 13:02:00,124.64
2018-11-06 13:00:00,124.64
2018-11-06 12:58:00,124.64
2018-11-06 12:56:00,124.64
2018-11-06 12:54:00,124.64
2018-11-06 12:52:00,124.64
2018-11-06 12:50:00,124.64
2018-11-06 12:48:00,124.64
2018-11-06 12:46:00,124.64
2018-11-06 12:44:00,124.64
2018-11-06 12:42:00,124.64
2018-11-06 12:40:00,124.64
2018-11-06 12:38:00,124.64
2018-11-06 12:36:00,124.64
2018-11-06 12:34:00,124.64
2018-11-06 12:32:00,124.64
2018-11-06 12:30:00,124.64
2018-11-06 12:28:00,124.64
2018-11-06 12:26:00,124.64
2018-11-06 12:24:00,124.64
2018-11-06 12:22:00,124.64
2018-11-06 12:20:00,124.64
2018-11-06 12:18:00,124.64
2018-11-06 12:16:00,124.64
2018-11-06 12:14:00,124.64
2018-11-06 12:12:00,124.64
2018-11-06 12:10:00,124.64
2018-11-06 12:08:00,124.64
2018-11-06 12:06:00,124.64
2018-11-06 12:04:00,124.64
2018-11-06 12:02:00,124.64
2018-11-06 12:00:00,124.64
2018-11-06 11:58:00,124.64
2018-11-06 11:56:00,124.64
2018-11-06 11:54:00,124.64
2018-11-06 11:52:00,124.64
2018-11-06 11:50:00,124.64
2018-11-06 11:48:00,125.2
2018-11-06 11:46:00,125.2
2018-11-06 11:44:00,125.2
2018-11-06 11:42:00,125.2
2018-11-06 11:40:00,125.2
2018-11-06 11:38:00,125.2
2018-11-06 11:36:00,125.2
2018-11-06 11:34:00,125.2
2018-11-06 11:32:00,125.2
2018-11-06 11:30:00,125.2
2018-11-06 11:28:00,125.2
2018-11-06 11:26:00,125.2
2018-11-06 11:24:00,125.2
2018-11-06 11:22:00,125.2
2018-11-06 11:20:00,125.2
2018-11-06 11:18:00,125.2
2018-11-06 11:16:00,125.2
2018-11-06 11:14:00,125.2
2018-11-06 11:12:00,125.2
2018-11-06 11:10:00,125.2
2018-11-06 11:08:00,125.2
2018-11-06 11:06:00,125.2
2018-11-06 11:04:00,125.2
2018-11-06 11:02:00,125.2
2018-11-06 11:00:00,125.2
2018-11-06 10:58:00,125.2
2018-11-06 10:56:00,125.2
2018-11-06 10:54:00,125.2
2018-11-06 10:52:00,125.2
2018-11-06 10:50:00,125.2
2018-11-06 10:48:00,125.2
2018-11-06 10:46:00,125.2
2018-11-06 10:44:00,125.2
2018-11-06 10:42:00,125.2
2018-11-06 10:40:00,125.2
2018-11-06 10:38:00,125.2
2018-11-06 10:36:00,125.2
2018-11-06 10:34:00,125.2
2018-11-06 10:32:00,125.2
2018-11-06 10:30:00,125.2
2018-11-06 10:28:00,125.2
2018-11-06 10:26:00,125.2
2018-11-06 10:24:00,125.2
2018-11-06 10:22:00,125.2
2018-11-06 10:20:00,125.2
2018-11-06 10:18:00,125.2
2018-11-06 10:16:00,125.2
2018-11-06 10:14:00,125.2
2018-11-06 10:12:00,125.2
2018-11-06 10:10:00,125.2
2018-11-06 10:08:00,125.2
2018-11-06 10:06:00,125.2
2018-11-06 10:04:00,125.2
2018-11-06 10:02:00,125.2
2018-11-06 10:00:00,125.2
2018-11-06 09:58:00,125.2
2018-11-06 09:56:00,125.2
2018-11-06 09:54:00,125.2
2018-11-06 09:52:00,125.2
2018-11-06 09:50:00,125.2
2018-11-06 09:48:00,125.2
2018-11-06 09:46:00,125.2
2018-11-06 09:44:00,125.2
2018-11-06 09:42:00,125.2
2018-11-06 09:40:00,125.2
2018-11-06 09:38:00,125.2
2018-11-06 09:36:00,125.2
2018-11-06 09:34:00,125.2
2018-11-06 09:32:00,125.2
2018-11-06 09:30:00,125.2
2018-11-06 09:28:00,125.2
2018-11-06 09:26:00,125.2
2018-11-06 09:24:00,125.24000000000001
2018-11-06 09:22:00,125.28
2018-11-06 09:20:00,125.28
2018-11-06 09:18:00,125.28
2018-11-06 09:16:00,125.28
2018-11-06 09:14:00,125.28
2018-11-06 09:12:00,125.28
2018-11-06 09:10:00,125.28
2018-11-06 09:08:00,125.28
2018-11-06 09:06:00,125.44
2018-11-06 09:04:00,126.84
2018-11-06 09:02:00,126.245
2018-11-06 09:00:00,124.535
2018-11-06 08:58:00,123.465
2018-11-06 08:56:00,123.04
2018-11-06 08:54:00,121.64
2018-11-06 08:52:00,121.64
2018-11-06 08:50:00,121.64
2018-11-06 08:48:00,121.64
2018-11-06 08:46:00,121.64
2018-11-06 08:44:00,121.64
2018-11-06 08:42:00,121.64
2018-11-06 08:40:00,121.64
2018-11-06 08:38:00,121.64
2018-11-06 08:36:00,121.64
2018-11-06 08:34:00,121.64
2018-11-06 08:32:00,121.64
2018-11-06 08:30:00,121.64
2018-11-06 08:28:00,121.64
2018-11-06 08:26:00,121.64
2018-11-06 08:24:00,121.64
2018-11-06 08:22:00,121.64
2018-11-06 08:20:00,121.64
2018-11-06 08:18:00,121.64
2018-11-06 08:16:00,121.64
2018-11-06 08:14:00,121.64
2018-11-06 08:12:00,121.64
2018-11-06 08:10:00,121.64
2018-11-06 08:08:00,121.64
2018-11-06 08:06:00,121.64
2018-11-06 08:04:00,121.64
2018-11-06 08:02:00,121.64
2018-11-06 08:00:00,121.64
2018-11-06 07:58:00,121.64
2018-11-06 07:56:00,121.64
2018-11-06 07:54:00,121.64
2018-11-06 07:52:00,121.64
2018-11-06 07:50:00,121.64
2018-11-06 07:48:00,121.64
2018-11-06 07:46:00,121.64
2018-11-06 07:44:00,121.64
2018-11-06 07:42:00,121.64
2018-11-06 07:40:00,121.64
2018-11-06 07:38:00,121.64
2018-11-06 07:36:00,121.64
2018-11-06 07:34:00,121.77000000000001
2018-11-06 07:32:00,121.9
2018-11-06 07:30:00,121.9
2018-11-06 07:28:00,121.9
2018-11-06 07:26:00,121.9
2018-11-06 07:24:00,121.9
2018-11-06 07:22:00,121.9
2018-11-06 07:20:00,121.9
2018-11-06 07:18:00,121.9
2018-11-06 07:16:00,121.9
2018-11-06 07:14:00,121.9
2018-11-06 07:12:00,121.9
2018-11-06 07:10:00,121.9
2018-11-06 07:08:00,121.9
2018-11-06 07:06:00,121.9
2018-11-06 07:04:00,121.9
2018-11-06 07:02:00,121.9
2018-11-06 07:00:00,121.9
2018-11-06 06:58:00,121.9
2018-11-06 06:56:00,121.9
2018-11-06 06:54:00,121.9
2018-11-06 06:52:00,121.9
2018-11-06 06:50:00,121.9
2018-11-06 06:48:00,121.9
2018-11-06 06:46:00,121.93
2018-11-06 06:44:00,121.93
2018-11-06 06:42:00,121.93
2018-11-06 06:40:00,121.93
2018-11-06 06:38:00,121.93
2018-11-06 06:36:00,121.93
2018-11-06 06:34:00,121.93
2018-11-06 06:32:00,121.93
2018-11-06 06:30:00,121.93
2018-11-06 06:28:00,121.93
2018-11-06 06:26:00,121.93
2018-11-06 06:24:00,121.93
2018-11-06 06:22:00,121.93
2018-11-06 06:20:00,121.93
2018-11-06 06:18:00,121.93
2018-11-06 06:16:00,121.93
2018-11-06 06:14:00,121.93
2018-11-06 06:12:00,121.93
2018-11-06 06:10:00,121.93
2018-11-06 06:08:00,121.93
2018-11-06 06:06:00,121.93
2018-11-06 06:04:00,121.93
2018-11-06 06:02:00,121.93
2018-11-06 06:00:00,121.93
2018-11-06 05:58:00,121.93
2018-11-06 05:56:00,121.93
2018-11-06 05:54:00,121.93
2018-11-06 05:52:00,121.93
2018-11-06 05:50:00,121.93
2018-11-06 05:48:00,121.93
2018-11-06 05:46:00,121.93
2018-11-06 05:44:00,121.93
2018-11-06 05:42:00,121.93
2018-11-06 05:40:00,121.93
2018-11-06 05:38:00,121.93
2018-11-06 05:36:00,121.93
2018-11-06 05:34:00,121.93
2018-11-06 05:32:00,121.93
2018-11-06 05:30:00,121.93
2018-11-06 05:28:00,121.93
2018-11-06 05:26:00,121.93
2018-11-06 05:24:00,121.93
2018-11-06 05:22:00,121.93
2018-11-06 05:20:00,121.93
2018-11-06 05:18:00,121.93
2018-11-06 05:16:00,121.93
2018-11-06 05:14:00,121.93
2018-11-06 05:12:00,122.01
2018-11-06 05:10:00,122.05000000000001
2018-11-06 05:08:00,122.09
